"aws_ingest_ts_utc","device_id","firmware_ver","msg_id","event_ts_utc","truck_id","stop_seq","event_type","delta_payload_kg","payload_kg","gross_weight_kg","lat","lon","speed_kmh","engine_on","battery_v","rssi_dbm","temperature_c"
"2026-04-01T23:51:05Z","rpi4-TRK-077","1.8.3","msg-00012240","2026-04-01T23:51:00Z","TRUCK-077","80","unloading","-377","164","7255","-34,3929","-58,0845","0","1","12,29","-76","19,5"
"2026-04-02T00:08:07Z","rpi4-TRK-077","1.8.3","msg-00012241","2026-04-02T00:08:00Z","TRUCK-077","81","moving","0","164","7232","-34,3894","-58,0812","18,2","1","12,04","-78","22,3"
"2026-04-02T00:25:09Z","rpi4-TRK-077","1.8.3","msg-00012242","2026-04-02T00:25:00Z","TRUCK-077","82","moving","0","164","7226","-34,3891","-58,0785","42","1","12,24","-89","41,9"
"2026-04-02T00:33:06Z","rpi4-TRK-077","1.8.3","msg-00012243","2026-04-02T00:33:00Z","TRUCK-077","83","moving","0","164","7230","-34,3875","-58,0783","31,8","1","12,02","-95","20,8"
"2026-04-02T00:54:02Z","rpi4-TRK-077","1.8.3","msg-00012244","2026-04-02T00:54:00Z","TRUCK-077","84","unloading","-195","0","7074","-34,381","-58,0726","0","1","12,08","-93","34,5"
"2026-04-02T01:15:11Z","rpi4-TRK-077","1.8.3","msg-00012245","2026-04-02T01:15:00Z","TRUCK-077","85","moving","0","0","7023","-34,3804","-58,07","80,7","1","12,26","-81","27,4"
"2026-04-02T01:33:06Z","rpi4-TRK-077","1.8.3","msg-00012246","2026-04-02T01:33:00Z","TRUCK-077","86","moving","0","0","7084","-34,3783","-58,0686","40,4","1","12,27","-83","28,3"
"2026-04-02T01:54:06Z","rpi4-TRK-077","1.8.3","msg-00012247","2026-04-02T01:54:00Z","TRUCK-077","87","moving","0","0","7084","-34,3782","-58,0702","69,8","1","12,24","-86","34,6"
"2026-04-02T02:14:07Z","rpi4-TRK-077","1.8.3","msg-00012248","2026-04-02T02:14:00Z","TRUCK-077","88","unloading","-191","0","7049","-34,3745","-58,0653","0","1","12,14","-66","26,3"
"2026-04-02T02:24:06Z","rpi4-TRK-077","1.8.3","msg-00012249","2026-04-02T02:24:00Z","TRUCK-077","89","moving","0","0","7098","-34,3729","-58,0648","28,2","1","12,22","-68","35,7"
"2026-04-02T02:30:05Z","rpi4-TRK-077","1.8.3","msg-00012250","2026-04-02T02:30:00Z","TRUCK-077","90","moving","0","0","7025","-34,3671","-58,0579","48,4","1","12,12","-72","22,3"
"2026-04-02T02:49:01Z","rpi4-TRK-077","1.8.3","msg-00012251","2026-04-02T02:49:00Z","TRUCK-077","91","loading","2506","2506","9594","-34,3688","-58,0563","0","1","12,1","-95","42,7"
"2026-04-02T03:08:06Z","rpi4-TRK-077","1.8.3","msg-00012252","2026-04-02T03:08:00Z","TRUCK-077","92","unloading","-1897","609","7660","-34,3642","-58,0574","0","1","12,15","-75","18,3"
"2026-04-02T03:26:10Z","rpi4-TRK-077","1.8.3","msg-00012253","2026-04-02T03:26:00Z","TRUCK-077","93","moving","0","609","7705","-34,3628","-58,0504","44,6","1","12,12","-69","40,9"
"2026-04-02T03:39:01Z","rpi4-TRK-077","1.8.3","msg-00012254","2026-04-02T03:39:00Z","TRUCK-077","94","moving","0","609","7662","-34,3587","-58,0493","23,6","1","12,32","-91","41,3"
"2026-04-02T03:48:06Z","rpi4-TRK-077","1.8.3","msg-00012255","2026-04-02T03:48:00Z","TRUCK-077","95","moving","0","609","7706","-34,3599","-58,0472","36,2","1","12,14","-78","25,2"
"2026-04-02T04:08:01Z","rpi4-TRK-077","1.8.3","msg-00012256","2026-04-02T04:08:00Z","TRUCK-077","96","unloading","-570","39","7076","-34,3604","-58,0434","0","1","12,11","-63","26,6"
"2026-04-02T04:29:04Z","rpi4-TRK-077","1.8.3","msg-00012257","2026-04-02T04:29:00Z","TRUCK-077","97","moving","0","39","7102","-34,3583","-58,0403","41,4","1","12,02","-89","18,6"
"2026-04-02T04:38:11Z","rpi4-TRK-077","1.8.3","msg-00012258","2026-04-02T04:38:00Z","TRUCK-077","98","loading","1224","1263","8336","-34,3554","-58,0398","0","1","12","-92","20,9"
"2026-04-02T04:54:02Z","rpi4-TRK-077","1.8.3","msg-00012259","2026-04-02T04:54:00Z","TRUCK-077","99","moving","0","1263","8349","-34,3513","-58,0381","33,4","1","12,02","-71","30,6"
"2026-04-02T05:02:03Z","rpi4-TRK-077","1.8.3","msg-00012260","2026-04-02T05:02:00Z","TRUCK-077","100","unloading","-459","804","7877","-34,3494","-58,0346","0","1","12,09","-77","33,5"
"2026-04-02T05:22:03Z","rpi4-TRK-077","1.8.3","msg-00012261","2026-04-02T05:22:00Z","TRUCK-077","101","moving","0","804","7886","-34,3452","-58,0362","28,6","1","11,9","-84","41,5"
"2026-04-02T05:34:05Z","rpi4-TRK-077","1.8.3","msg-00012262","2026-04-02T05:34:00Z","TRUCK-077","102","moving","0","804","7889","-34,3435","-58,0299","79,3","1","12,23","-64","38,4"
"2026-04-02T05:51:10Z","rpi4-TRK-077","1.8.3","msg-00012263","2026-04-02T05:51:00Z","TRUCK-077","103","moving","0","804","7840","-34,3448","-58,0301","52,3","1","12,08","-63","31,4"
"2026-04-02T06:01:03Z","rpi4-TRK-077","1.8.3","msg-00012264","2026-04-02T06:01:00Z","TRUCK-077","104","unloading","-455","349","7404","-34,338","-58,025","0","1","12,2","-87","28,7"
"2026-04-02T06:07:06Z","rpi4-TRK-077","1.8.3","msg-00012265","2026-04-02T06:07:00Z","TRUCK-077","105","loading","399","748","7812","-34,3384","-58,0222","0","1","12,18","-73","20"
"2026-04-02T06:16:07Z","rpi4-TRK-077","1.8.3","msg-00012266","2026-04-02T06:16:00Z","TRUCK-077","106","moving","0","748","7793","-34,3374","-58,0224","44,2","1","11,92","-73","30,3"
"2026-04-02T06:28:05Z","rpi4-TRK-077","1.8.3","msg-00012267","2026-04-02T06:28:00Z","TRUCK-077","107","moving","0","748","7814","-34,3368","-58,0207","76","1","12,12","-62","34,5"
"2026-04-02T06:34:01Z","rpi4-TRK-077","1.8.3","msg-00012268","2026-04-02T06:34:00Z","TRUCK-077","108","unloading","-443","305","7395","-34,3346","-58,018","0","1","12,23","-76","28,3"
"2026-04-02T06:49:04Z","rpi4-TRK-077","1.8.3","msg-00012269","2026-04-02T06:49:00Z","TRUCK-077","109","moving","0","305","7389","-34,3311","-58,0116","68,5","1","11,94","-81","34,5"
"2026-04-02T07:10:05Z","rpi4-TRK-077","1.8.3","msg-00012270","2026-04-02T07:10:00Z","TRUCK-077","110","moving","0","305","7330","-34,3256","-58,0125","50,5","1","12,06","-61","23,3"
"2026-04-02T07:25:05Z","rpi4-TRK-077","1.8.3","msg-00012271","2026-04-02T07:25:00Z","TRUCK-077","111","moving","0","305","7395","-34,3262","-58,0067","58,2","1","12,22","-91","27"
"2026-04-02T07:35:02Z","rpi4-TRK-077","1.8.3","msg-00012272","2026-04-02T07:35:00Z","TRUCK-077","112","unloading","-163","142","7235","-34,322","-58,0051","0","1","12,11","-89","18,2"
"2026-04-02T07:45:10Z","rpi4-TRK-077","1.8.3","msg-00012273","2026-04-02T07:45:00Z","TRUCK-077","113","moving","0","142","7201","-34,322","-58,0027","74,3","1","11,94","-73","33,7"
"2026-04-02T07:57:07Z","rpi4-TRK-077","1.8.3","msg-00012274","2026-04-02T07:57:00Z","TRUCK-077","114","moving","0","142","7204","-34,317","-58,0023","69,6","1","12,19","-88","32"
"2026-04-02T08:04:10Z","rpi4-TRK-077","1.8.3","msg-00012275","2026-04-02T08:04:00Z","TRUCK-077","115","moving","0","142","7166","-34,318","-57,9992","66,7","1","12,22","-67","27,9"
"2026-04-02T08:21:04Z","rpi4-TRK-077","1.8.3","msg-00012276","2026-04-02T08:21:00Z","TRUCK-077","116","unloading","-155","0","7020","-34,3137","-57,998","0","1","12,06","-94","23,2"
"2026-04-02T08:30:09Z","rpi4-TRK-077","1.8.3","msg-00012277","2026-04-02T08:30:00Z","TRUCK-077","117","moving","0","0","7030","-34,3126","-57,9977","30,2","1","11,96","-59","27,7"
"2026-04-02T08:44:07Z","rpi4-TRK-077","1.8.3","msg-00012278","2026-04-02T08:44:00Z","TRUCK-077","118","moving","0","0","7053","-34,3139","-57,9953","45,2","1","11,81","-85","38,4"
"2026-04-02T08:54:04Z","rpi4-TRK-077","1.8.3","msg-00012279","2026-04-02T08:54:00Z","TRUCK-077","119","loading","1887","1887","8984","-34,3077","-57,9907","0","1","12","-60","26,4"
"2026-04-02T09:15:11Z","rpi4-TRK-077","1.8.3","msg-00012280","2026-04-02T09:15:00Z","TRUCK-077","120","unloading","-1153","734","7818","-34,3065","-57,9858","0","1","11,81","-83","28,6"
"2026-04-02T09:22:10Z","rpi4-TRK-077","1.8.3","msg-00012281","2026-04-02T09:22:00Z","TRUCK-077","121","moving","0","734","7772","-34,3057","-57,9842","37","1","11,85","-75","28,3"
"2026-04-02T09:31:09Z","rpi4-TRK-077","1.8.3","msg-00012282","2026-04-02T09:31:00Z","TRUCK-077","122","moving","0","734","7791","-34,3019","-57,985","34,4","1","11,79","-87","26,1"
"2026-04-02T09:42:08Z","rpi4-TRK-077","1.8.3","msg-00012283","2026-04-02T09:42:00Z","TRUCK-077","123","moving","0","734","7783","-34,2986","-57,982","79,8","1","11,9","-73","30,4"
"2026-04-02T09:53:05Z","rpi4-TRK-077","1.8.3","msg-00012284","2026-04-02T09:53:00Z","TRUCK-077","124","unloading","-527","207","7264","-34,2957","-57,9764","0","1","11,87","-95","35,8"
"2026-04-02T10:12:04Z","rpi4-TRK-077","1.8.3","msg-00012285","2026-04-02T10:12:00Z","TRUCK-077","125","moving","0","207","7289","-34,2951","-57,9739","70,1","1","11,92","-60","41"
"2026-04-02T10:23:08Z","rpi4-TRK-077","1.8.3","msg-00012286","2026-04-02T10:23:00Z","TRUCK-077","126","loading","607","814","7904","-34,2915","-57,976","0","1","12,02","-89","42,6"
"2026-04-02T10:37:10Z","rpi4-TRK-077","1.8.3","msg-00012287","2026-04-02T10:37:00Z","TRUCK-077","127","moving","0","814","7841","-34,29","-57,9742","22,9","1","11,92","-79","36,1"
"2026-04-02T10:48:04Z","rpi4-TRK-077","1.8.3","msg-00012288","2026-04-02T10:48:00Z","TRUCK-077","128","unloading","-443","371","7468","-34,2911","-57,9705","0","1","11,79","-61","34,2"
"2026-04-02T10:55:03Z","rpi4-TRK-077","1.8.3","msg-00012289","2026-04-02T10:55:00Z","TRUCK-077","129","moving","0","371","7422","-34,2903","-57,9685","75,4","1","11,82","-66","37,6"
"2026-04-02T11:05:03Z","rpi4-TRK-077","1.8.3","msg-00012290","2026-04-02T11:05:00Z","TRUCK-077","130","moving","0","371","7467","-34,2869","-57,9666","24,1","1","11,77","-66","40,8"
"2026-04-02T11:25:06Z","rpi4-TRK-077","1.8.3","msg-00012291","2026-04-02T11:25:00Z","TRUCK-077","131","moving","0","371","7429","-34,2864","-57,9637","51,8","1","12,08","-64","29,7"
"2026-04-02T11:38:03Z","rpi4-TRK-077","1.8.3","msg-00012292","2026-04-02T11:38:00Z","TRUCK-077","132","unloading","-243","128","7181","-34,284","-57,959","0","1","11,9","-88","20,6"
"2026-04-02T11:50:10Z","rpi4-TRK-077","1.8.3","msg-00012293","2026-04-02T11:50:00Z","TRUCK-077","133","loading","1367","1495","8538","-34,282","-57,9584","0","1","11,96","-89","42,2"
"2026-04-02T12:11:08Z","rpi4-TRK-077","1.8.3","msg-00012294","2026-04-02T12:11:00Z","TRUCK-077","134","moving","0","1495","8525","-34,2747","-57,9517","62,6","1","12","-82","23,7"
"2026-04-02T12:31:01Z","rpi4-TRK-077","1.8.3","msg-00012295","2026-04-02T12:31:00Z","TRUCK-077","135","moving","0","1495","8533","-34,2751","-57,9519","58,3","1","11,76","-59","38,2"
"2026-04-02T12:47:02Z","rpi4-TRK-077","1.8.3","msg-00012296","2026-04-02T12:47:00Z","TRUCK-077","136","unloading","-1374","121","7164","-34,2745","-57,9481","0","1","11,81","-78","27,2"
"2026-04-02T13:01:09Z","rpi4-TRK-077","1.8.3","msg-00012297","2026-04-02T13:01:00Z","TRUCK-077","137","moving","0","121","7208","-34,2687","-57,9481","41,7","1","11,76","-62","18,5"
"2026-04-02T13:19:05Z","rpi4-TRK-077","1.8.3","msg-00012298","2026-04-02T13:19:00Z","TRUCK-077","138","moving","0","121","7161","-34,2715","-57,9437","77,2","1","11,92","-89","23,3"
"2026-04-02T13:32:08Z","rpi4-TRK-077","1.8.3","msg-00012299","2026-04-02T13:32:00Z","TRUCK-077","139","moving","0","121","7191","-34,27","-57,9436","72,8","1","11,96","-69","28,8"
"2026-04-02T13:52:03Z","rpi4-TRK-077","1.8.3","msg-00012300","2026-04-02T13:52:00Z","TRUCK-077","140","unloading","-192","0","7090","-34,2639","-57,9426","0","1","11,85","-68","23,6"
"2026-04-02T14:06:05Z","rpi4-TRK-077","1.8.3","msg-00012301","2026-04-02T14:06:00Z","TRUCK-077","141","moving","0","0","7031","-34,2604","-57,9366","39,1","1","11,8","-85","33,7"
"2026-04-02T14:23:01Z","rpi4-TRK-077","1.8.3","msg-00012302","2026-04-02T14:23:00Z","TRUCK-077","142","moving","0","0","7034","-34,2587","-57,9357","32,2","1","11,83","-84","17,9"
"2026-04-02T14:31:02Z","rpi4-TRK-077","1.8.3","msg-00012303","2026-04-02T14:31:00Z","TRUCK-077","143","moving","0","0","7035","-34,2608","-57,9322","27,5","1","11,7","-83","29,5"
"2026-04-02T14:49:02Z","rpi4-TRK-077","1.8.3","msg-00012304","2026-04-02T14:49:00Z","TRUCK-077","144","unloading","-188","0","7050","-34,2588","-57,9285","0","1","11,75","-61","21,3"
"2026-04-02T15:06:05Z","rpi4-TRK-077","1.8.3","msg-00012305","2026-04-02T15:06:00Z","TRUCK-077","145","moving","0","0","7092","-34,2557","-57,9293","42,2","1","11,76","-66","25,2"
"2026-04-02T15:14:02Z","rpi4-TRK-077","1.8.3","msg-00012306","2026-04-02T15:14:00Z","TRUCK-077","146","moving","0","0","7042","-34,2549","-57,925","65,4","1","11,79","-74","30,5"
"2026-04-02T15:33:07Z","rpi4-TRK-077","1.8.3","msg-00012307","2026-04-02T15:33:00Z","TRUCK-077","147","loading","1293","1293","8336","-34,2488","-57,9208","0","1","11,86","-87","18,7"
"2026-04-02T15:44:11Z","rpi4-TRK-077","1.8.3","msg-00012308","2026-04-02T15:44:00Z","TRUCK-077","148","unloading","-413","880","7914","-34,2468","-57,9223","0","1","11,91","-59","22"
"2026-04-02T16:01:09Z","rpi4-TRK-077","1.8.3","msg-00012309","2026-04-02T16:01:00Z","TRUCK-077","149","moving","0","880","7916","-34,2468","-57,9194","55,4","1","11,76","-89","39,8"
"2026-04-02T16:18:10Z","rpi4-TRK-077","1.8.3","msg-00012310","2026-04-02T16:18:00Z","TRUCK-077","150","moving","0","880","7931","-34,2442","-57,9154","38,3","1","11,67","-85","27,2"
"2026-04-02T16:34:09Z","rpi4-TRK-077","1.8.3","msg-00012311","2026-04-02T16:34:00Z","TRUCK-077","151","moving","0","880","7954","-34,2419","-57,9128","81,4","1","12,03","-66","42"
"2026-04-02T16:42:02Z","rpi4-TRK-077","1.8.3","msg-00012312","2026-04-02T16:42:00Z","TRUCK-077","152","unloading","-253","627","7670","-34,2399","-57,9106","0","1","12","-75","33"
"2026-04-02T17:03:01Z","rpi4-TRK-077","1.8.3","msg-00012313","2026-04-02T17:03:00Z","TRUCK-077","153","moving","0","627","7697","-34,2397","-57,907","28,3","1","12","-63","22,4"
"2026-04-02T17:17:03Z","rpi4-TRK-077","1.8.3","msg-00012314","2026-04-02T17:17:00Z","TRUCK-077","154","loading","721","1348","8387","-34,2375","-57,9046","0","1","11,78","-89","18,3"
"2026-04-02T17:36:03Z","rpi4-TRK-077","1.8.3","msg-00012315","2026-04-02T17:36:00Z","TRUCK-077","155","moving","0","1348","8397","-34,2334","-57,9023","37,2","1","11,76","-92","33,2"
"2026-04-02T17:49:10Z","rpi4-TRK-077","1.8.3","msg-00012316","2026-04-02T17:49:00Z","TRUCK-077","156","unloading","-1131","217","7296","-34,2336","-57,9011","0","1","11,62","-84","17,3"
"2026-04-02T17:57:04Z","rpi4-TRK-077","1.8.3","msg-00012317","2026-04-02T17:57:00Z","TRUCK-077","157","moving","0","217","7316","-34,2281","-57,8967","43","1","11,98","-81","26,1"
"2026-04-02T18:06:10Z","rpi4-TRK-077","1.8.3","msg-00012318","2026-04-02T18:06:00Z","TRUCK-077","158","moving","0","217","7247","-34,2302","-57,8973","79,9","1","11,87","-90","35,7"
"2026-04-02T18:14:04Z","rpi4-TRK-077","1.8.3","msg-00012319","2026-04-02T18:14:00Z","TRUCK-077","159","moving","0","217","7259","-34,2228","-57,8921","23,4","1","11,76","-85","31,4"
"2026-04-02T18:29:11Z","rpi4-TRK-077","1.8.3","msg-00012320","2026-04-02T18:29:00Z","TRUCK-077","160","unloading","-199","18","7108","-34,2243","-57,8946","0","1","11,69","-75","33,1"
"2026-04-01T06:36:01Z","rpi4-TRK-078","1.9.0","msg-00012321","2026-04-01T06:36:00Z","TRUCK-078","1","moving","0","2777","9945","-34,4617","-58,3117","50,3","1","12,56","-65","25,9"
"2026-04-01T06:57:01Z","rpi4-TRK-078","1.9.0","msg-00012322","2026-04-01T06:57:00Z","TRUCK-078","2","moving","0","2777","9917","-34,4616","-58,3084","64,5","1","12,5","-70","25,3"
"2026-04-01T07:17:05Z","rpi4-TRK-078","1.9.0","msg-00012323","2026-04-01T07:17:00Z","TRUCK-078","3","moving","0","2777","9934","-34,458","-58,3019","27,7","1","12,61","-92","33,6"
"2026-04-01T07:30:09Z","rpi4-TRK-078","1.9.0","msg-00012324","2026-04-01T07:30:00Z","TRUCK-078","4","unloading","-853","1924","9057","-34,4543","-58,3004","0","1","12,6","-79","29,7"
"2026-04-01T07:40:08Z","rpi4-TRK-078","1.9.0","msg-00012325","2026-04-01T07:40:00Z","TRUCK-078","5","moving","0","1924","9098","-34,4518","-58,3018","41,5","1","12,5","-90","31,5"
"2026-04-01T07:56:10Z","rpi4-TRK-078","1.9.0","msg-00012326","2026-04-01T07:56:00Z","TRUCK-078","6","moving","0","1924","9081","-34,4521","-58,2954","36,5","1","12,41","-75","29,2"
"2026-04-01T08:11:11Z","rpi4-TRK-078","1.9.0","msg-00012327","2026-04-01T08:11:00Z","TRUCK-078","7","loading","1421","3345","10497","-34,4471","-58,2937","0","1","12,42","-93","18,7"
"2026-04-01T08:22:01Z","rpi4-TRK-078","1.9.0","msg-00012328","2026-04-01T08:22:00Z","TRUCK-078","8","unloading","-3099","246","7375","-34,4477","-58,291","0","1","12,74","-63","23"
"2026-04-01T08:41:11Z","rpi4-TRK-078","1.9.0","msg-00012329","2026-04-01T08:41:00Z","TRUCK-078","9","moving","0","246","7389","-34,4414","-58,2883","32,9","1","12,52","-95","27,2"
"2026-04-01T08:47:09Z","rpi4-TRK-078","1.9.0","msg-00012330","2026-04-01T08:47:00Z","TRUCK-078","10","moving","0","246","7414","-34,4434","-58,2905","50,5","1","12,38","-93","40,3"
"2026-04-01T09:00:07Z","rpi4-TRK-078","1.9.0","msg-00012331","2026-04-01T09:00:00Z","TRUCK-078","11","moving","0","246","7419","-34,4405","-58,2827","32,5","1","12,48","-91","21,5"
"2026-04-01T09:17:06Z","rpi4-TRK-078","1.9.0","msg-00012332","2026-04-01T09:17:00Z","TRUCK-078","12","unloading","-205","41","7198","-34,4386","-58,2832","0","1","12,5","-63","26,7"
"2026-04-01T09:33:09Z","rpi4-TRK-078","1.9.0","msg-00012333","2026-04-01T09:33:00Z","TRUCK-078","13","moving","0","41","7227","-34,4362","-58,2787","29,1","1","12,54","-93","19,5"
"2026-04-01T09:44:07Z","rpi4-TRK-078","1.9.0","msg-00012334","2026-04-01T09:44:00Z","TRUCK-078","14","loading","1884","1925","9072","-34,4341","-58,2765","0","1","12,42","-88","35,2"
"2026-04-01T10:05:11Z","rpi4-TRK-078","1.9.0","msg-00012335","2026-04-01T10:05:00Z","TRUCK-078","15","moving","0","1925","9084","-34,4327","-58,2787","76,2","1","12,54","-75","39,6"
"2026-04-01T10:16:05Z","rpi4-TRK-078","1.9.0","msg-00012336","2026-04-01T10:16:00Z","TRUCK-078","16","unloading","-452","1473","8651","-34,4324","-58,2715","0","1","12,54","-60","25,7"
"2026-04-01T10:36:02Z","rpi4-TRK-078","1.9.0","msg-00012337","2026-04-01T10:36:00Z","TRUCK-078","17","moving","0","1473","8647","-34,4302","-58,2718","76,9","1","12,5","-91","25,5"
"2026-04-01T10:54:07Z","rpi4-TRK-078","1.9.0","msg-00012338","2026-04-01T10:54:00Z","TRUCK-078","18","moving","0","1473","8654","-34,4239","-58,2679","43,6","1","12,38","-94","19,1"
"2026-04-01T11:08:05Z","rpi4-TRK-078","1.9.0","msg-00012339","2026-04-01T11:08:00Z","TRUCK-078","19","moving","0","1473","8604","-34,4225","-58,265","30,5","1","12,37","-70","19,6"
"2026-04-01T11:15:05Z","rpi4-TRK-078","1.9.0","msg-00012340","2026-04-01T11:15:00Z","TRUCK-078","20","unloading","-1107","366","7490","-34,4237","-58,2618","0","1","12,64","-71","30,4"
"2026-04-01T11:23:10Z","rpi4-TRK-078","1.9.0","msg-00012341","2026-04-01T11:23:00Z","TRUCK-078","21","loading","987","1353","8542","-34,4204","-58,2608","0","1","12,44","-75","36,2"
"2026-04-01T11:39:07Z","rpi4-TRK-078","1.9.0","msg-00012342","2026-04-01T11:39:00Z","TRUCK-078","22","moving","0","1353","8483","-34,4162","-58,26","43,4","1","12,51","-87","33,6"
"2026-04-01T11:53:10Z","rpi4-TRK-078","1.9.0","msg-00012343","2026-04-01T11:53:00Z","TRUCK-078","23","moving","0","1353","8501","-34,4122","-58,2557","18,7","1","12,46","-62","35,9"
"2026-04-01T12:01:03Z","rpi4-TRK-078","1.9.0","msg-00012344","2026-04-01T12:01:00Z","TRUCK-078","24","unloading","-393","960","8114","-34,41","-58,256","0","1","12,44","-68","25,2"
"2026-04-01T12:20:08Z","rpi4-TRK-078","1.9.0","msg-00012345","2026-04-01T12:20:00Z","TRUCK-078","25","moving","0","960","8080","-34,4078","-58,2526","55,6","1","12,5","-74","26,3"
"2026-04-01T12:39:11Z","rpi4-TRK-078","1.9.0","msg-00012346","2026-04-01T12:39:00Z","TRUCK-078","26","moving","0","960","8080","-34,4075","-58,2475","26,8","1","12,34","-85","30,8"
"2026-04-01T12:48:06Z","rpi4-TRK-078","1.9.0","msg-00012347","2026-04-01T12:48:00Z","TRUCK-078","27","moving","0","960","8140","-34,4066","-58,25","56,2","1","12,64","-84","18,6"
"2026-04-01T12:54:08Z","rpi4-TRK-078","1.9.0","msg-00012348","2026-04-01T12:54:00Z","TRUCK-078","28","unloading","-870","90","7214","-34,4028","-58,2432","0","1","12,46","-72","27,2"
"2026-04-01T13:10:05Z","rpi4-TRK-078","1.9.0","msg-00012349","2026-04-01T13:10:00Z","TRUCK-078","29","moving","0","90","7269","-34,4027","-58,2397","61,4","1","12,28","-84","30,4"
"2026-04-01T13:24:11Z","rpi4-TRK-078","1.9.0","msg-00012350","2026-04-01T13:24:00Z","TRUCK-078","30","moving","0","90","7204","-34,3985","-58,2393","50,8","1","12,34","-91","29,6"
"2026-04-01T13:36:05Z","rpi4-TRK-078","1.9.0","msg-00012351","2026-04-01T13:36:00Z","TRUCK-078","31","moving","0","90","7243","-34,3954","-58,2347","29,2","1","12,26","-92","36,4"
"2026-04-01T13:43:01Z","rpi4-TRK-078","1.9.0","msg-00012352","2026-04-01T13:43:00Z","TRUCK-078","32","unloading","-171","0","7130","-34,3971","-58,236","0","1","12,53","-70","18,2"
"2026-04-01T13:59:08Z","rpi4-TRK-078","1.9.0","msg-00012353","2026-04-01T13:59:00Z","TRUCK-078","33","moving","0","0","7134","-34,3938","-58,2311","31,3","1","12,4","-95","37,4"
"2026-04-01T14:06:09Z","rpi4-TRK-078","1.9.0","msg-00012354","2026-04-01T14:06:00Z","TRUCK-078","34","moving","0","0","7176","-34,3918","-58,2332","79,6","1","12,25","-62","22,7"
"2026-04-01T14:23:09Z","rpi4-TRK-078","1.9.0","msg-00012355","2026-04-01T14:23:00Z","TRUCK-078","35","loading","473","473","7607","-34,3925","-58,2283","0","1","12,43","-73","20,5"
"2026-04-01T14:32:07Z","rpi4-TRK-078","1.9.0","msg-00012356","2026-04-01T14:32:00Z","TRUCK-078","36","unloading","-459","14","7175","-34,3864","-58,226","0","1","12,53","-67","25,9"
"2026-04-01T14:42:06Z","rpi4-TRK-078","1.9.0","msg-00012357","2026-04-01T14:42:00Z","TRUCK-078","37","moving","0","14","7153","-34,3843","-58,2215","78","1","12,22","-87","24,5"
"2026-04-01T14:58:03Z","rpi4-TRK-078","1.9.0","msg-00012358","2026-04-01T14:58:00Z","TRUCK-078","38","moving","0","14","7204","-34,3835","-58,2197","76,4","1","12,5","-78","19,4"
"2026-04-01T15:12:07Z","rpi4-TRK-078","1.9.0","msg-00012359","2026-04-01T15:12:00Z","TRUCK-078","39","moving","0","14","7159","-34,3811","-58,2193","64,5","1","12,22","-61","36"
"2026-04-01T15:31:09Z","rpi4-TRK-078","1.9.0","msg-00012360","2026-04-01T15:31:00Z","TRUCK-078","40","unloading","-150","0","7150","-34,3789","-58,217","0","1","12,58","-89","21,3"
"2026-04-01T15:43:06Z","rpi4-TRK-078","1.9.0","msg-00012361","2026-04-01T15:43:00Z","TRUCK-078","41","moving","0","0","7172","-34,3773","-58,2148","71,4","1","12,2","-93","41,1"
"2026-04-01T16:03:02Z","rpi4-TRK-078","1.9.0","msg-00012362","2026-04-01T16:03:00Z","TRUCK-078","42","loading","1325","1325","8475","-34,3729","-58,2111","0","1","12,48","-69","33"
"2026-04-01T16:14:10Z","rpi4-TRK-078","1.9.0","msg-00012363","2026-04-01T16:14:00Z","TRUCK-078","43","moving","0","1325","8506","-34,3698","-58,2113","79,7","1","12,42","-74","35"
"2026-04-01T16:20:11Z","rpi4-TRK-078","1.9.0","msg-00012364","2026-04-01T16:20:00Z","TRUCK-078","44","unloading","-881","444","7625","-34,3725","-58,2055","0","1","12,33","-71","22,7"
"2026-04-01T16:32:01Z","rpi4-TRK-078","1.9.0","msg-00012365","2026-04-01T16:32:00Z","TRUCK-078","45","moving","0","444","7598","-34,3667","-58,2026","61,6","1","12,42","-83","23,3"
"2026-04-01T16:43:11Z","rpi4-TRK-078","1.9.0","msg-00012366","2026-04-01T16:43:00Z","TRUCK-078","46","moving","0","444","7621","-34,368","-58,2046","56,6","1","12,52","-87","27,4"
"2026-04-01T16:54:04Z","rpi4-TRK-078","1.9.0","msg-00012367","2026-04-01T16:54:00Z","TRUCK-078","47","moving","0","444","7560","-34,3617","-58,2006","81,7","1","12,54","-91","22,9"
"2026-04-01T17:00:01Z","rpi4-TRK-078","1.9.0","msg-00012368","2026-04-01T17:00:00Z","TRUCK-078","48","unloading","-173","271","7446","-34,3648","-58,1989","0","1","12,16","-92","18,3"
"2026-04-01T17:10:06Z","rpi4-TRK-078","1.9.0","msg-00012369","2026-04-01T17:10:00Z","TRUCK-078","49","loading","1240","1511","8637","-34,3614","-58,1942","0","1","12,44","-83","39,4"
"2026-04-01T17:28:04Z","rpi4-TRK-078","1.9.0","msg-00012370","2026-04-01T17:28:00Z","TRUCK-078","50","moving","0","1511","8642","-34,3572","-58,1945","61,8","1","12,19","-85","32,6"
"2026-04-01T17:36:02Z","rpi4-TRK-078","1.9.0","msg-00012371","2026-04-01T17:36:00Z","TRUCK-078","51","moving","0","1511","8666","-34,3548","-58,1915","66,6","1","12,24","-91","19,5"
