lat,lon,bin_name
-34.2384,-58.2646,bin10841
-34.2382,-58.3138,bin10842
-34.2382,-58.0297,bin10843
-34.2381,-58.4331,bin10844
-34.2381,-58.3922,bin10845
-34.2381,-58.2669,bin10846
-34.2381,-58.0276,bin10847
-34.238,-58.1755,bin10848
-34.238,-58.0362,bin10849
-34.2379,-58.0031,bin10850
-34.2379,-57.9329,bin10851
-34.2376,-58.2073,bin10852
-34.2375,-58.4299,bin10853
-34.2375,-58.0422,bin10854
-34.2375,-57.9046,bin10855
-34.2373,-58.0012,bin10856
-34.2373,-57.8823,bin10857
-34.2372,-58.396,bin10858
-34.2372,-58.2092,bin10859
-34.2372,-58.2074,bin10860
-34.2371,-58.2489,bin10861
-34.2371,-58.1703,bin10862
-34.237,-58.2837,bin10863
-34.237,-58.2247,bin10864
-34.2369,-58.0759,bin10865
-34.2368,-58.4324,bin10866
-34.2368,-58.0576,bin10867
-34.2368,-57.9281,bin10868
-34.2367,-57.882,bin10869
-34.2366,-58.4141,bin10870
-34.2366,-58.2067,bin10871
-34.2366,-58.0288,bin10872
-34.2366,-58.0248,bin10873
-34.2365,-57.9973,bin10874
-34.2364,-57.995,bin10875
-34.2364,-57.8856,bin10876
-34.2363,-58.2757,bin10877
-34.2363,-58.2096,bin10878
-34.2363,-58.1195,bin10879
-34.2363,-58.1015,bin10880
-34.2362,-58.2839,bin10881
-34.2361,-58.2012,bin10882
-34.2361,-58.1182,bin10883
-34.2361,-58.0312,bin10884
-34.2361,-57.9459,bin10885
-34.2361,-57.9358,bin10886
-34.236,-58.3071,bin10887
-34.236,-58.2606,bin10888
-34.2359,-58.3021,bin10889
-34.2359,-57.8399,bin10890
-34.2358,-58.4255,bin10891
-34.2358,-58.2126,bin10892
-34.2357,-58.4195,bin10893
-34.2357,-57.9335,bin10894
-34.2357,-57.8762,bin10895
-34.2356,-57.9335,bin10896
-34.2355,-58.199,bin10897
-34.2355,-58.0274,bin10898
-34.2354,-58.4687,bin10899
-34.2354,-58.2781,bin10900
-34.2354,-58.0282,bin10901
-34.2354,-57.9998,bin10902
-34.2352,-58.4174,bin10903
-34.2352,-58.0221,bin10904
-34.2351,-58.2747,bin10905
-34.235,-57.9237,bin10906
-34.2349,-58.4644,bin10907
-34.2349,-58.43,bin10908
-34.2349,-58.2426,bin10909
-34.2349,-58.2211,bin10910
-34.2349,-58.0506,bin10911
-34.2349,-57.9366,bin10912
-34.2348,-58.1851,bin10913
-34.2347,-58.4222,bin10914
-34.2347,-58.2098,bin10915
-34.2347,-58.0972,bin10916
-34.2347,-57.9321,bin10917
-34.2347,-57.93,bin10918
-34.2346,-58.1156,bin10919
-34.2345,-57.8365,bin10920
-34.2343,-58.2708,bin10921
-34.2341,-58.205,bin10922
-34.2341,-58.0687,bin10923
-34.234,-58.414,bin10924
-34.234,-58.111,bin10925
-34.2339,-58.2039,bin10926
-34.2339,-58.1899,bin10927
-34.2337,-58.2796,bin10928
-34.2337,-58.2703,bin10929
-34.2336,-57.9011,bin10930
-34.2336,-57.8924,bin10931
-34.2335,-58.2064,bin10932
-34.2335,-58.1658,bin10933
-34.2335,-58.0269,bin10934
-34.2334,-58.2713,bin10935
-34.2334,-57.9023,bin10936
-34.2333,-58.4153,bin10937
-34.2333,-58.0506,bin10938
-34.2332,-58.0889,bin10939
-34.2332,-58.0415,bin10940
-34.233,-58.0683,bin10941
-34.233,-57.9252,bin10942
-34.2329,-58.0358,bin10943
-34.2328,-58.2033,bin10944
-34.2328,-58.0457,bin10945
-34.2326,-58.0521,bin10946
-34.2326,-57.9503,bin10947
-34.2325,-58.3025,bin10948
-34.2323,-58.1697,bin10949
-34.2323,-57.9963,bin10950
-34.2321,-58.4174,bin10951
-34.232,-58.2996,bin10952
-34.232,-58.261,bin10953
-34.232,-57.9293,bin10954
-34.232,-57.8774,bin10955
-34.2319,-58.4571,bin10956
-34.2319,-58.0849,bin10957
-34.2319,-57.9994,bin10958
-34.2318,-58.3858,bin10959
-34.2318,-57.8289,bin10960
-34.2317,-58.0826,bin10961
-34.2316,-58.3068,bin10962
-34.2316,-58.0661,bin10963
-34.2316,-58.0256,bin10964
-34.2316,-58.0181,bin10965
-34.2314,-58.2151,bin10966
-34.2313,-57.9259,bin10967
-34.2313,-57.8837,bin10968
-34.2313,-57.8266,bin10969
-34.2312,-58.4219,bin10970
-34.2312,-58.4124,bin10971
-34.2312,-58.2166,bin10972
-34.2312,-58.0165,bin10973
-34.2311,-58.4217,bin10974
-34.2311,-58.0915,bin10975
-34.2311,-58.0906,bin10976
-34.231,-58.3061,bin10977
-34.231,-58.0998,bin10978
-34.2309,-58.3847,bin10979
-34.2309,-58.3043,bin10980
-34.2309,-58.2555,bin10981
-34.2309,-58.2012,bin10982
-34.2309,-58.1977,bin10983
-34.2308,-58.0582,bin10984
-34.2308,-57.9947,bin10985
-34.2306,-58.2753,bin10986
-34.2304,-58.0306,bin10987
-34.2303,-58.1641,bin10988
-34.2303,-57.9878,bin10989
-34.2303,-57.9432,bin10990
-34.2303,-57.8701,bin10991
-34.2302,-58.097,bin10992
-34.2302,-58.0332,bin10993
-34.2302,-57.8973,bin10994
-34.2302,-57.8339,bin10995
-34.2301,-58.2567,bin10996
-34.23,-58.4164,bin10997
-34.23,-57.9244,bin10998
-34.2299,-58.4629,bin10999
-34.2299,-58.1864,bin11000
-34.2298,-58.3838,bin11001
-34.2298,-57.9387,bin11002
-34.2297,-58.0229,bin11003
-34.2296,-58.047,bin11004
-34.2296,-58.0167,bin11005
-34.2295,-58.0237,bin11006
-34.2295,-57.9399,bin11007
-34.2294,-58.4274,bin11008
-34.2294,-58.2761,bin11009
-34.2294,-58.2661,bin11010
-34.2292,-58.2421,bin11011
-34.2292,-57.8856,bin11012
-34.2291,-58.1086,bin11013
-34.2291,-58.0372,bin11014
-34.229,-58.201,bin11015
-34.229,-58.0895,bin11016
-34.2289,-58.2936,bin11017
-34.2289,-58.1963,bin11018
-34.2288,-58.4104,bin11019
-34.2287,-58.4151,bin11020
-34.2287,-58.1076,bin11021
-34.2287,-58.0286,bin11022
-34.2286,-58.1807,bin11023
-34.2285,-58.1998,bin11024
-34.2285,-57.9234,bin11025
-34.2284,-58.083,bin11026
-34.2284,-58.0542,bin11027
-34.2284,-58.037,bin11028
-34.2284,-57.9936,bin11029
-34.2283,-58.4061,bin11030
-34.2283,-57.9906,bin11031
-34.2283,-57.8719,bin11032
-34.2282,-58.0655,bin11033
-34.2282,-57.9872,bin11034
-34.2282,-57.9191,bin11035
-34.2281,-58.1924,bin11036
-34.2281,-57.8967,bin11037
-34.2279,-58.4083,bin11038
-34.2279,-58.2521,bin11039
-34.2279,-58.0427,bin11040
-34.2279,-57.9892,bin11041
-34.2276,-58.2924,bin11042
-34.2276,-58.1776,bin11043
-34.2275,-58.1631,bin11044
-34.2275,-57.8791,bin11045
-34.2274,-58.3777,bin11046
-34.2274,-58.0187,bin11047
-34.2274,-57.9236,bin11048
-34.2273,-58.4238,bin11049
-34.2273,-58.385,bin11050
-34.2273,-58.2904,bin11051
-34.2273,-58.1987,bin11052
-34.2273,-58.0145,bin11053
-34.2272,-58.452,bin11054
-34.2272,-58.4202,bin11055
-34.2272,-58.2687,bin11056
-34.2272,-57.9874,bin11057
-34.2272,-57.9213,bin11058
-34.2271,-58.4069,bin11059
-34.2271,-57.9876,bin11060
-34.227,-58.2974,bin11061
-34.227,-58.1922,bin11062
-34.227,-58.1916,bin11063
-34.2269,-58.2626,bin11064
-34.2268,-58.237,bin11065
-34.2268,-58.0386,bin11066
-34.2268,-58.0311,bin11067
-34.2267,-58.2354,bin11068
-34.2266,-58.2125,bin11069
-34.2265,-58.2728,bin11070
-34.2265,-57.9356,bin11071
-34.2264,-57.9888,bin11072
-34.2264,-57.9825,bin11073
-34.2263,-58.4103,bin11074
-34.2263,-58.1604,bin11075
-34.2263,-58.1578,bin11076
-34.2263,-58.0321,bin11077
-34.2263,-58.026,bin11078
-34.2263,-57.9837,bin11079
-34.2262,-58.4567,bin11080
-34.2262,-58.017,bin11081
-34.2259,-58.0792,bin11082
-34.2259,-58.0496,bin11083
-34.2258,-58.2712,bin11084
-34.2256,-58.2469,bin11085
-34.2256,-57.9362,bin11086
-34.2255,-58.111,bin11087
-34.2255,-58.018,bin11088
-34.2255,-57.9808,bin11089
-34.2253,-58.2596,bin11090
-34.2252,-58.4097,bin11091
-34.2252,-58.265,bin11092
-34.2252,-57.9845,bin11093
-34.2252,-57.9816,bin11094
-34.2251,-58.3733,bin11095
-34.225,-57.878,bin11096
-34.2249,-58.209,bin11097
-34.2248,-58.4089,bin11098
-34.2248,-57.9175,bin11099
-34.2247,-58.0129,bin11100
-34.2246,-57.9183,bin11101
-34.2244,-58.2387,bin11102
-34.2244,-58.1954,bin11103
-34.2244,-57.9167,bin11104
-34.2243,-58.2646,bin11105
-34.2243,-57.8946,bin11106
-34.2242,-58.234,bin11107
-34.2242,-58.0307,bin11108
-34.2242,-57.8732,bin11109
-34.224,-58.4016,bin11110
-34.224,-58.0902,bin11111
-34.224,-58.0835,bin11112
-34.2239,-58.1752,bin11113
-34.2239,-58.063,bin11114
-34.2238,-58.291,bin11115
-34.2238,-58.2676,bin11116
-34.2238,-58.0158,bin11117
-34.2237,-58.1945,bin11118
-34.2236,-58.2553,bin11119
-34.2236,-57.8277,bin11120
-34.2235,-58.2472,bin11121
-34.2235,-58.009,bin11122
-34.2234,-58.4028,bin11123
-34.2234,-58.284,bin11124
-34.2234,-58.1894,bin11125
-34.2234,-58.0561,bin11126
-34.2233,-58.2651,bin11127
-34.2233,-58.1767,bin11128
-34.2233,-57.8634,bin11129
-34.2232,-58.451,bin11130
-34.2232,-58.2288,bin11131
-34.2232,-58.2091,bin11132
-34.2232,-58.0721,bin11133
-34.2232,-57.8668,bin11134
-34.2231,-58.4033,bin11135
-34.223,-58.2968,bin11136
-34.2229,-58.2629,bin11137
-34.2229,-58.1869,bin11138
-34.2229,-58.0474,bin11139
-34.2229,-58.0171,bin11140
-34.2229,-57.9189,bin11141
-34.2228,-58.3768,bin11142
-34.2228,-58.2898,bin11143
-34.2228,-58.0243,bin11144
-34.2228,-57.8921,bin11145
-34.2226,-58.0259,bin11146
-34.2225,-58.1893,bin11147
-34.2225,-57.9143,bin11148
-34.2224,-58.0851,bin11149
-34.2223,-58.4482,bin11150
-34.2223,-58.0989,bin11151
-34.2222,-58.2611,bin11152
-34.2221,-58.1514,bin11153
-34.2221,-58.1038,bin11154
-34.2221,-57.9889,bin11155
-34.222,-58.0755,bin11156
-34.2219,-58.0394,bin11157
-34.2219,-58.0099,bin11158
-34.2218,-58.1934,bin11159
-34.2218,-58.0194,bin11160
-34.2217,-58.0827,bin11161
-34.2217,-58.0374,bin11162
-34.2217,-58.0165,bin11163
-34.2217,-57.8645,bin11164
-34.2216,-57.9771,bin11165
-34.2215,-58.1706,bin11166
-34.2215,-57.8206,bin11167
-34.2214,-58.0551,bin11168
-34.2212,-57.9778,bin11169
-34.2212,-57.8743,bin11170
-34.2212,-57.8204,bin11171
-34.2211,-58.4434,bin11172
-34.221,-58.4173,bin11173
-34.221,-58.1853,bin11174
-34.221,-58.009,bin11175
-34.2209,-58.0497,bin11176
-34.2207,-58.2973,bin11177
-34.2207,-58.2852,bin11178
-34.2207,-58.2035,bin11179
-34.2207,-58.0229,bin11180
-34.2205,-58.4095,bin11181
-34.2204,-58.1822,bin11182
-34.2204,-58.0148,bin11183
-34.2203,-58.3975,bin11184
-34.2202,-58.1845,bin11185
-34.2201,-58.3984,bin11186
-34.2201,-58.1556,bin11187
-34.2201,-57.912,bin11188
-34.22,-57.911,bin11189
-34.2199,-58.0193,bin11190
-34.2199,-58.0071,bin11191
-34.2198,-58.1683,bin11192
-34.2198,-58.0443,bin11193
-34.2197,-58.2446,bin11194
-34.2197,-58.2022,bin11195
-34.2197,-58.0317,bin11196
-34.2196,-58.3992,bin11197
-34.2196,-58.3968,bin11198
-34.2195,-58.4003,bin11199
-34.2194,-58.4132,bin11200
-34.2194,-58.4031,bin11201
-34.2194,-58.0941,bin11202
-34.2194,-58.0184,bin11203
-34.2193,-57.8622,bin11204
-34.2192,-58.4093,bin11205
-34.219,-58.0977,bin11206
-34.219,-58.0342,bin11207
-34.219,-57.9803,bin11208
-34.2189,-58.4013,bin11209
-34.2189,-58.0733,bin11210
-34.2187,-58.4417,bin11211
-34.2187,-57.932,bin11212
-34.2185,-58.4051,bin11213
-34.2185,-57.9797,bin11214
-34.2184,-58.2888,bin11215
-34.2184,-58.0926,bin11216
-34.2184,-58.0376,bin11217
-34.2183,-58.4112,bin11218
-34.2183,-58.1906,bin11219
-34.2183,-58.1891,bin11220
-34.2182,-58.2283,bin11221
-34.2181,-58.0553,bin11222
-34.2181,-57.9277,bin11223
-34.218,-58.2245,bin11224
-34.218,-58.1466,bin11225
-34.2179,-58.2817,bin11226
-34.2179,-58.1823,bin11227
-34.2178,-58.1973,bin11228
-34.2178,-58.0798,bin11229
-34.2177,-58.0712,bin11230
-34.2177,-57.9823,bin11231
-34.2176,-58.2539,bin11232
-34.2176,-58.1818,bin11233
-34.2174,-58.3912,bin11234
-34.2174,-58.0,bin11235
-34.2173,-57.9775,bin11236
-34.2172,-58.3696,bin11237
-34.2171,-58.2553,bin11238
-34.2171,-58.0082,bin11239
-34.217,-58.166,bin11240
-34.2169,-58.2061,bin11241
-34.2168,-58.1503,bin11242
-34.2167,-58.0486,bin11243
-34.2167,-57.9781,bin11244
-34.2166,-58.2854,bin11245
-34.2166,-57.912,bin11246
-34.2165,-58.256,bin11247
-34.2165,-57.9287,bin11248
-34.2164,-58.3981,bin11249
-34.2163,-58.2545,bin11250
-34.2163,-57.9103,bin11251
-34.2161,-58.1826,bin11252
-34.2161,-58.1669,bin11253
-34.2161,-58.0353,bin11254
-34.216,-57.8544,bin11255
-34.2159,-58.3706,bin11256
-34.2158,-58.1826,bin11257
-34.2158,-58.0769,bin11258
-34.2158,-58.038,bin11259
-34.2157,-58.0659,bin11260
-34.2156,-58.2761,bin11261
-34.2156,-58.0304,bin11262
-34.2154,-57.9741,bin11263
-34.2154,-57.9071,bin11264
-34.2154,-57.8561,bin11265
-34.2153,-58.1784,bin11266
-34.2153,-57.9698,bin11267
-34.2152,-58.4419,bin11268
-34.2151,-58.2507,bin11269
-34.2151,-57.9744,bin11270
-34.2151,-57.9211,bin11271
-34.215,-58.1832,bin11272
-34.2149,-58.0194,bin11273
-34.2149,-58.0055,bin11274
-34.2148,-57.9255,bin11275
-34.2147,-58.2765,bin11276
-34.2147,-57.973,bin11277
-34.2146,-58.2221,bin11278
-34.2145,-58.4413,bin11279
-34.2145,-57.8557,bin11280
-34.2144,-58.1783,bin11281
-34.2144,-58.0236,bin11282
-34.2144,-58.0193,bin11283
-34.2143,-58.2561,bin11284
-34.2143,-58.0931,bin11285
-34.2141,-58.3896,bin11286
-34.2141,-58.0705,bin11287
-34.214,-58.1448,bin11288
-34.2139,-58.1748,bin11289
-34.2139,-57.9687,bin11290
-34.2138,-58.2849,bin11291
-34.2138,-58.0888,bin11292
-34.2138,-57.9684,bin11293
-34.2136,-57.9731,bin11294
-34.2134,-58.4054,bin11295
-34.2133,-57.9659,bin11296
-34.2132,-58.3676,bin11297
-34.2132,-58.0099,bin11298
-34.213,-58.4006,bin11299
-34.213,-58.1967,bin11300
-34.2129,-58.1641,bin11301
-34.2128,-58.0141,bin11302
-34.2127,-58.2465,bin11303
-34.2126,-58.3662,bin11304
-34.2125,-58.0304,bin11305
-34.2125,-58.0026,bin11306
-34.2124,-58.059,bin11307
-34.2123,-58.2799,bin11308
-34.2122,-58.1601,bin11309
-34.2121,-58.4387,bin11310
-34.2121,-57.9041,bin11311
-34.212,-58.2711,bin11312
-34.2119,-58.393,bin11313
-34.2119,-58.22,bin11314
-34.2118,-58.4038,bin11315
-34.2118,-58.3932,bin11316
-34.2118,-58.2779,bin11317
-34.2118,-57.9954,bin11318
-34.2117,-58.0886,bin11319
-34.2117,-58.0435,bin11320
-34.2116,-58.0478,bin11321
-34.2115,-58.1923,bin11322
-34.2115,-57.9765,bin11323
-34.2114,-58.3879,bin11324
-34.2114,-58.0611,bin11325
-34.211,-58.0237,bin11326
-34.2108,-58.3609,bin11327
-34.2107,-58.3978,bin11328
-34.2107,-58.0222,bin11329
-34.2107,-57.9739,bin11330
-34.2106,-57.9191,bin11331
-34.2105,-58.0003,bin11332
-34.2104,-58.3855,bin11333
-34.2104,-57.9993,bin11334
-34.2104,-57.8535,bin11335
-34.2102,-58.3972,bin11336
-34.2102,-58.1592,bin11337
-34.2102,-58.0597,bin11338
-34.2102,-57.9696,bin11339
-34.2102,-57.9664,bin11340
-34.2101,-57.9979,bin11341
-34.2099,-58.3934,bin11342
-34.2099,-58.2774,bin11343
-34.2099,-58.1438,bin11344
-34.2099,-58.0824,bin11345
-34.2098,-58.1421,bin11346
-34.2096,-58.3614,bin11347
-34.2096,-58.1769,bin11348
-34.2095,-58.2821,bin11349
-34.2095,-58.2466,bin11350
-34.2095,-58.0334,bin11351
-34.2094,-58.197,bin11352
-34.2093,-58.3861,bin11353
-34.2092,-58.2481,bin11354
-34.2092,-58.2409,bin11355
-34.2092,-58.0467,bin11356
-34.2091,-58.3831,bin11357
-34.2091,-58.0113,bin11358
-34.209,-58.2448,bin11359
-34.209,-57.9084,bin11360
-34.2089,-58.1873,bin11361
-34.2088,-58.1717,bin11362
-34.2087,-58.3584,bin11363
-34.2087,-58.1745,bin11364
-34.2087,-58.1734,bin11365
-34.2087,-58.1733,bin11366
-34.2086,-58.1784,bin11367
-34.2085,-58.398,bin11368
-34.2085,-58.0734,bin11369
-34.2085,-57.9136,bin11370
-34.2084,-58.3813,bin11371
-34.2084,-58.1569,bin11372
-34.2082,-58.0659,bin11373
-34.2082,-57.966,bin11374
-34.2081,-58.4037,bin11375
-34.208,-58.4339,bin11376
-34.208,-58.2732,bin11377
-34.2079,-57.9997,bin11378
-34.2078,-58.0641,bin11379
-34.2078,-58.0054,bin11380
-34.2078,-57.9698,bin11381
-34.2077,-58.1744,bin11382
-34.2077,-58.03,bin11383
-34.2076,-58.2412,bin11384
-34.2076,-58.0248,bin11385
-34.2076,-58.0168,bin11386
-34.2074,-58.2203,bin11387
-34.2074,-58.1713,bin11388
-34.2073,-57.9175,bin11389
-34.2072,-58.3786,bin11390
-34.2072,-58.2452,bin11391
-34.2072,-57.9881,bin11392
-34.2071,-57.9576,bin11393
-34.207,-57.9954,bin11394
-34.2068,-57.8483,bin11395
-34.2066,-58.2413,bin11396
-34.2066,-58.1391,bin11397
-34.2066,-58.003,bin11398
-34.2065,-58.1743,bin11399
-34.2065,-58.1338,bin11400
-34.2065,-57.9645,bin11401
-34.2063,-58.3876,bin11402
-34.2063,-58.3866,bin11403
-34.2063,-57.9633,bin11404
-34.2062,-58.2689,bin11405
-34.206,-58.1525,bin11406
-34.2059,-58.4357,bin11407
-34.2058,-58.3885,bin11408
-34.2058,-58.17,bin11409
-34.2057,-57.9946,bin11410
-34.2055,-58.0398,bin11411
-34.2055,-57.8466,bin11412
-34.2054,-58.2402,bin11413
-34.2054,-58.2182,bin11414
-34.2054,-57.9095,bin11415
-34.2054,-57.9037,bin11416
-34.2053,-58.3548,bin11417
-34.2053,-58.0571,bin11418
-34.2052,-58.1735,bin11419
-34.2052,-58.0848,bin11420
-34.2052,-58.0639,bin11421
-34.2051,-57.9619,bin11422
-34.2051,-57.8422,bin11423
-34.205,-58.1886,bin11424
-34.2048,-58.431,bin11425
-34.2048,-58.3521,bin11426
-34.2046,-58.2117,bin11427
-34.2045,-58.0025,bin11428
-34.2044,-58.033,bin11429
-34.2044,-57.9972,bin11430
-34.2043,-58.0163,bin11431
-34.2042,-58.0382,bin11432
-34.2042,-58.0153,bin11433
-34.2042,-57.9638,bin11434
-34.2042,-57.8487,bin11435
-34.2041,-58.3814,bin11436
-34.2041,-57.995,bin11437
-34.204,-57.9593,bin11438
-34.2039,-58.2158,bin11439
-34.2038,-58.3932,bin11440
-34.2037,-58.1329,bin11441
-34.2035,-58.3806,bin11442
-34.2035,-58.2683,bin11443
-34.2034,-58.2635,bin11444
-34.2034,-58.1649,bin11445
-34.2034,-58.1485,bin11446
-34.2033,-58.063,bin11447
-34.2033,-57.9022,bin11448
-34.2032,-57.8971,bin11449
-34.2031,-58.2691,bin11450
-34.2031,-58.0224,bin11451
-34.2031,-57.9838,bin11452
-34.203,-58.3859,bin11453
-34.203,-58.2664,bin11454
-34.203,-58.1492,bin11455
-34.203,-57.9645,bin11456
-34.2029,-58.3899,bin11457
-34.2029,-58.2374,bin11458
-34.2029,-58.0563,bin11459
-34.2028,-58.1691,bin11460
-34.2028,-57.9566,bin11461
-34.2027,-58.0511,bin11462
-34.2026,-58.1846,bin11463
-34.2025,-58.0535,bin11464
-34.2025,-57.9879,bin11465
-34.2024,-58.0171,bin11466
-34.2022,-58.4273,bin11467
-34.202,-58.3855,bin11468
-34.202,-58.1709,bin11469
-34.202,-57.9552,bin11470
-34.2019,-58.378,bin11471
-34.2019,-58.2389,bin11472
-34.2018,-58.3789,bin11473
-34.2017,-57.897,bin11474
-34.2014,-58.3783,bin11475
-34.2014,-58.3481,bin11476
-34.2014,-57.9948,bin11477
-34.2013,-58.1659,bin11478
-34.2013,-57.9574,bin11479
-34.2012,-58.1308,bin11480
-34.2012,-58.0257,bin11481
-34.2011,-58.4222,bin11482
-34.2011,-58.1667,bin11483
-34.201,-58.0498,bin11484
-34.201,-57.9093,bin11485
-34.2009,-58.0316,bin11486
-34.2009,-57.8381,bin11487
-34.2008,-58.272,bin11488
-34.2008,-58.1811,bin11489
-34.2008,-57.9866,bin11490
-34.2008,-57.9851,bin11491
-34.2007,-58.3764,bin11492
-34.2006,-58.0777,bin11493
-34.2005,-58.4209,bin11494
-34.2005,-58.3884,bin11495
-34.2003,-58.3867,bin11496
-34.2003,-58.0328,bin11497
-34.2002,-58.2347,bin11498
-34.2001,-58.2593,bin11499
-34.2001,-58.0819,bin11500
-34.2,-58.028,bin11501
-34.2,-57.9904,bin11502
-34.1999,-58.0786,bin11503
-34.1997,-58.0122,bin11504
-34.1995,-58.2354,bin11505
-34.1995,-58.0752,bin11506
-34.1995,-57.9846,bin11507
-34.1994,-58.1457,bin11508
-34.1993,-58.2706,bin11509
-34.1993,-57.9574,bin11510
-34.1992,-57.8949,bin11511
-34.1991,-58.2068,bin11512
-34.199,-58.3734,bin11513
-34.199,-58.2378,bin11514
-34.199,-57.9094,bin11515
-34.1989,-58.0096,bin11516
-34.1989,-57.9559,bin11517
-34.1988,-58.1675,bin11518
-34.1987,-58.4185,bin11519
-34.1986,-58.1328,bin11520
-34.1985,-58.2046,bin11521
-34.1984,-58.1617,bin11522
-34.1984,-58.0173,bin11523
-34.1984,-57.9055,bin11524
-34.1983,-58.3715,bin11525
-34.1982,-58.2275,bin11526
-34.1981,-58.2635,bin11527
-34.1981,-58.2562,bin11528
-34.1981,-58.0483,bin11529
-34.1981,-57.9565,bin11530
-34.198,-57.9917,bin11531
-34.198,-57.9516,bin11532
-34.1979,-57.9971,bin11533
-34.1979,-57.8362,bin11534
-34.1978,-58.3723,bin11535
-34.1977,-58.1796,bin11536
-34.1975,-57.9855,bin11537
-34.1975,-57.9525,bin11538
-34.1973,-58.2013,bin11539
-34.1973,-58.1646,bin11540
-34.1972,-57.9807,bin11541
-34.1971,-58.0452,bin11542
-34.197,-58.1208,bin11543
-34.1969,-58.1635,bin11544
-34.1969,-58.0529,bin11545
-34.1968,-58.124,bin11546
-34.1966,-58.3452,bin11547
-34.1963,-58.2591,bin11548
-34.1963,-58.1597,bin11549
-34.1963,-58.0076,bin11550
-34.1962,-58.4144,bin11551
-34.1961,-58.2333,bin11552
-34.1961,-58.0702,bin11553
-34.1961,-58.0576,bin11554
-34.1961,-58.0245,bin11555
-34.1961,-57.9821,bin11556
-34.196,-58.1598,bin11557
-34.1956,-58.3784,bin11558
-34.1956,-58.3429,bin11559
-34.1956,-58.0131,bin11560
-34.1955,-58.266,bin11561
-34.1954,-58.2303,bin11562
-34.1954,-57.8878,bin11563
-34.1953,-57.9512,bin11564
-34.1953,-57.9494,bin11565
-34.1951,-58.1635,bin11566
-34.1951,-58.0255,bin11567
-34.1951,-57.9495,bin11568
-34.1948,-58.1988,bin11569
-34.1948,-58.1405,bin11570
-34.1947,-58.1552,bin11571
-34.1947,-57.979,bin11572
-34.1946,-58.252,bin11573
-34.1946,-57.8301,bin11574
-34.1945,-57.9782,bin11575
-34.1944,-58.2308,bin11576
-34.1942,-58.2306,bin11577
-34.1942,-57.9483,bin11578
-34.1941,-58.3685,bin11579
-34.1941,-58.3462,bin11580
-34.1941,-58.2582,bin11581
-34.1941,-58.143,bin11582
-34.1941,-58.0537,bin11583
-34.194,-58.3757,bin11584
-34.194,-58.0066,bin11585
-34.194,-57.9849,bin11586
-34.1938,-58.2009,bin11587
-34.1938,-57.9514,bin11588
-34.1938,-57.9503,bin11589
-34.1937,-58.2244,bin11590
-34.1937,-58.1776,bin11591
-34.1937,-57.9806,bin11592
-34.1936,-57.8359,bin11593
-34.1935,-58.0115,bin11594
-34.1934,-58.3659,bin11595
-34.1934,-57.9034,bin11596
-34.1933,-57.9901,bin11597
-34.1932,-58.3832,bin11598
-34.1932,-58.1594,bin11599
-34.1932,-57.8877,bin11600
-34.1931,-58.3726,bin11601
-34.1931,-58.1436,bin11602
-34.1929,-58.3852,bin11603
-34.1929,-58.3675,bin11604
-34.1928,-58.0655,bin11605
-34.1924,-58.3392,bin11606
-34.1923,-57.9025,bin11607
-34.1923,-57.8269,bin11608
-34.1921,-58.1722,bin11609
-34.1921,-58.1575,bin11610
-34.1919,-58.2246,bin11611
-34.1919,-58.049,bin11612
-34.1919,-58.0368,bin11613
-34.1919,-57.9727,bin11614
-34.1919,-57.9505,bin11615
-34.1919,-57.943,bin11616
-34.1915,-58.0443,bin11617
-34.1914,-58.2238,bin11618
-34.1914,-58.1575,bin11619
-34.1914,-58.0464,bin11620
-34.1913,-58.1546,bin11621
-34.1912,-58.3776,bin11622
-34.1912,-58.218,bin11623
-34.1911,-58.1748,bin11624
-34.191,-58.4139,bin11625
-34.191,-58.1555,bin11626
-34.1909,-58.12,bin11627
-34.1906,-58.3759,bin11628
-34.1906,-58.3668,bin11629
-34.1906,-58.0114,bin11630
-34.1905,-58.1706,bin11631
-34.1905,-57.8857,bin11632
-34.1904,-58.4113,bin11633
-34.1903,-58.3634,bin11634
-34.1902,-57.9477,bin11635
-34.19,-57.9505,bin11636
-34.1899,-58.3368,bin11637
-34.1899,-58.1951,bin11638
-34.1899,-58.1507,bin11639
-34.1899,-58.0627,bin11640
-34.1898,-58.1185,bin11641
-34.1897,-58.3381,bin11642
-34.1896,-58.1362,bin11643
-34.1896,-58.0024,bin11644
-34.1896,-57.9787,bin11645
-34.1896,-57.83,bin11646
-34.1895,-57.8796,bin11647
-34.1894,-58.2472,bin11648
-34.1894,-58.0165,bin11649
-34.1893,-58.0038,bin11650
-34.1893,-57.9416,bin11651
-34.1892,-58.3693,bin11652
-34.1892,-58.3678,bin11653
-34.1892,-58.1664,bin11654
-34.1892,-58.0437,bin11655
-34.1892,-57.9982,bin11656
-34.1892,-57.9718,bin11657
-34.1891,-57.9813,bin11658
-34.1891,-57.8947,bin11659
-34.189,-58.0164,bin11660
-34.189,-57.9741,bin11661
-34.189,-57.881,bin11662
-34.1889,-58.0426,bin11663
-34.1887,-58.364,bin11664
-34.1887,-58.2477,bin11665
-34.1887,-57.9384,bin11666
-34.1887,-57.895,bin11667
-34.1886,-58.3709,bin11668
-34.1886,-57.9821,bin11669
-34.1885,-58.3773,bin11670
-34.1884,-58.3665,bin11671
