truck_id,aws_ingest_ts_utc,lat,lon,gross_weight_kg,payload_kg
TRUCK-056,2026-04-01 17:36:09+00:00,-34.273,-58.3188,7045,200
TRUCK-056,2026-04-01 17:48:11+00:00,-34.2676,-58.3188,6887,37
TRUCK-056,2026-04-01 17:56:08+00:00,-34.2667,-58.3157,6919,37
TRUCK-056,2026-04-01 18:05:04+00:00,-34.2686,-58.3154,6943,37
TRUCK-056,2026-04-01 18:14:06+00:00,-34.2623,-58.3115,6937,37
TRUCK-056,2026-04-01 18:29:02+00:00,-34.2638,-58.3102,6872,0
TRUCK-056,2026-04-01 18:48:08+00:00,-34.262,-58.3052,6911,0
TRUCK-056,2026-04-01 19:09:10+00:00,-34.2608,-58.305,6836,0
TRUCK-056,2026-04-01 19:29:07+00:00,-34.254,-58.2984,9051,2190
TRUCK-056,2026-04-01 19:46:06+00:00,-34.2554,-58.2983,7856,982
TRUCK-056,2026-04-01 19:58:08+00:00,-34.2498,-58.2965,7874,982
TRUCK-056,2026-04-01 20:13:05+00:00,-34.2502,-58.2935,7837,982
TRUCK-056,2026-04-01 20:25:05+00:00,-34.2455,-58.2903,7863,982
TRUCK-056,2026-04-01 20:45:02+00:00,-34.2449,-58.2868,7227,382
TRUCK-056,2026-04-01 21:02:11+00:00,-34.2421,-58.2842,7277,382
TRUCK-056,2026-04-01 21:17:07+00:00,-34.2415,-58.2861,8323,1431
TRUCK-056,2026-04-01 21:38:05+00:00,-34.2362,-58.2839,8332,1431
TRUCK-056,2026-04-01 21:51:04+00:00,-34.2392,-58.2789,7109,241
TRUCK-056,2026-04-01 22:02:08+00:00,-34.2351,-58.2747,7112,241
TRUCK-056,2026-04-01 22:15:07+00:00,-34.2306,-58.2753,7142,241
TRUCK-056,2026-04-01 22:30:10+00:00,-34.2334,-58.2713,7121,241
TRUCK-056,2026-04-01 22:47:01+00:00,-34.2258,-58.2712,6897,46
TRUCK-056,2026-04-01 22:55:03+00:00,-34.2252,-58.265,8461,1576
TRUCK-056,2026-04-01 23:12:11+00:00,-34.2238,-58.2676,8468,1576
TRUCK-056,2026-04-01 23:23:05+00:00,-34.2222,-58.2611,8423,1576
TRUCK-056,2026-04-01 23:39:02+00:00,-34.2229,-58.2629,8005,1146
TRUCK-056,2026-04-01 23:51:05+00:00,-34.2165,-58.256,8034,1146
TRUCK-056,2026-04-02 00:07:06+00:00,-34.2143,-58.2561,8001,1146
TRUCK-056,2026-04-02 00:24:03+00:00,-34.2163,-58.2545,8045,1146
TRUCK-056,2026-04-02 00:30:11+00:00,-34.2092,-58.2481,7787,895
TRUCK-056,2026-04-02 00:45:06+00:00,-34.2095,-58.2466,7733,895
TRUCK-056,2026-04-02 01:02:06+00:00,-34.2072,-58.2452,7767,895
TRUCK-056,2026-04-02 01:18:07+00:00,-34.2076,-58.2412,7748,895
TRUCK-056,2026-04-02 01:34:06+00:00,-34.2054,-58.2402,7348,456
TRUCK-056,2026-04-02 01:50:01+00:00,-34.2019,-58.2389,7338,456
TRUCK-056,2026-04-02 02:10:01+00:00,-34.199,-58.2378,7331,456
TRUCK-056,2026-04-02 02:27:08+00:00,-34.1961,-58.2333,8378,1530
TRUCK-056,2026-04-02 02:39:07+00:00,-34.1954,-58.2303,7958,1069
TRUCK-056,2026-04-02 03:00:09+00:00,-34.1944,-58.2308,7933,1069
TRUCK-056,2026-04-02 03:18:05+00:00,-34.1878,-58.2253,7973,1069
TRUCK-056,2026-04-02 03:26:01+00:00,-34.1914,-58.2238,7970,1069
TRUCK-056,2026-04-02 03:32:11+00:00,-34.1882,-58.2226,7079,214
TRUCK-056,2026-04-02 03:49:07+00:00,-34.1851,-58.2198,7062,214
TRUCK-056,2026-04-02 04:06:11+00:00,-34.1842,-58.2184,8245,1361
TRUCK-056,2026-04-02 04:19:02+00:00,-34.1805,-58.212,8219,1361
TRUCK-056,2026-04-02 04:40:02+00:00,-34.1761,-58.2136,7254,418
TRUCK-056,2026-04-02 04:50:03+00:00,-34.1772,-58.2104,7277,418
TRUCK-056,2026-04-02 04:57:10+00:00,-34.1723,-58.2066,7293,418
TRUCK-056,2026-04-02 05:04:07+00:00,-34.1742,-58.2023,7324,418
TRUCK-056,2026-04-02 05:16:10+00:00,-34.1704,-58.2022,7010,116
TRUCK-056,2026-04-02 05:28:05+00:00,-34.1662,-58.2016,7775,928
TRUCK-056,2026-04-02 05:36:10+00:00,-34.1661,-58.1978,7792,928
TRUCK-056,2026-04-02 05:57:04+00:00,-34.1661,-58.1925,7761,928
TRUCK-056,2026-04-02 06:06:09+00:00,-34.1596,-58.1912,7431,563
TRUCK-056,2026-04-02 06:22:10+00:00,-34.1598,-58.1908,7437,563
TRUCK-056,2026-04-02 06:36:05+00:00,-34.1566,-58.1856,7435,563
TRUCK-056,2026-04-02 06:42:04+00:00,-34.1541,-58.1842,7406,563
TRUCK-056,2026-04-02 07:02:05+00:00,-34.1501,-58.1862,7021,149
TRUCK-056,2026-04-02 07:15:09+00:00,-34.1501,-58.1819,6998,149
TRUCK-056,2026-04-02 07:35:08+00:00,-34.1511,-58.1759,7054,149
TRUCK-056,2026-04-02 07:44:10+00:00,-34.1436,-58.1785,7014,149
TRUCK-056,2026-04-02 08:00:08+00:00,-34.1428,-58.1758,6892,0
TRUCK-056,2026-04-02 08:06:07+00:00,-34.1407,-58.172,6848,0
TRUCK-056,2026-04-02 08:26:11+00:00,-34.1387,-58.1675,6856,0
TRUCK-056,2026-04-02 08:45:04+00:00,-34.1378,-58.165,7469,558
TRUCK-056,2026-04-02 08:57:04+00:00,-34.1332,-58.1643,7105,212
TRUCK-056,2026-04-02 09:15:10+00:00,-34.1344,-58.1621,7102,212
TRUCK-056,2026-04-02 09:26:11+00:00,-34.1313,-58.1581,7100,212
TRUCK-056,2026-04-02 09:45:03+00:00,-34.1315,-58.1583,7090,212
TRUCK-056,2026-04-02 09:53:01+00:00,-34.1306,-58.154,6906,16
TRUCK-056,2026-04-02 10:07:04+00:00,-34.1228,-58.1521,6915,16
TRUCK-056,2026-04-02 10:13:09+00:00,-34.122,-58.1477,8265,1404
TRUCK-056,2026-04-02 10:23:03+00:00,-34.1225,-58.1493,8303,1404
TRUCK-056,2026-04-02 10:38:06+00:00,-34.1181,-58.1422,6960,67
TRUCK-056,2026-04-02 10:58:09+00:00,-34.1197,-58.141,6908,67
TRUCK-056,2026-04-02 11:11:07+00:00,-34.1178,-58.1424,6928,67
TRUCK-056,2026-04-02 11:27:04+00:00,-34.1136,-58.135,6945,67
TRUCK-056,2026-04-02 11:43:02+00:00,-34.1092,-58.1334,6891,0
TRUCK-056,2026-04-02 12:03:03+00:00,-34.1059,-58.1349,8355,1481
TRUCK-056,2026-04-02 12:13:09+00:00,-34.1041,-58.1289,8364,1481
TRUCK-056,2026-04-02 12:26:02+00:00,-34.1019,-58.1305,8324,1481
TRUCK-056,2026-04-02 12:47:05+00:00,-34.1045,-58.125,6888,4
TRUCK-056,2026-04-02 12:55:03+00:00,-34.0986,-58.1246,6835,4
TRUCK-056,2026-04-02 13:14:07+00:00,-34.0983,-58.1224,6903,4
TRUCK-056,2026-04-02 13:29:03+00:00,-34.0975,-58.1184,6848,4
TRUCK-056,2026-04-02 13:45:07+00:00,-34.0934,-58.1166,6887,0
TRUCK-056,2026-04-02 14:04:03+00:00,-34.0894,-58.1164,6869,0
TRUCK-056,2026-04-02 14:19:10+00:00,-34.0894,-58.1109,6886,0
TRUCK-056,2026-04-02 14:26:08+00:00,-34.0896,-58.1108,6891,0
TRUCK-056,2026-04-02 14:32:07+00:00,-34.0848,-58.1085,6875,0
TRUCK-056,2026-04-02 14:48:03+00:00,-34.0852,-58.106,6911,0
TRUCK-056,2026-04-02 15:07:09+00:00,-34.0817,-58.1032,6888,0
TRUCK-056,2026-04-02 15:27:05+00:00,-34.0816,-58.1005,9345,2435
TRUCK-056,2026-04-02 15:47:05+00:00,-34.078,-58.0965,8724,1868
TRUCK-056,2026-04-02 16:08:11+00:00,-34.0766,-58.0932,8769,1868
TRUCK-056,2026-04-02 16:21:01+00:00,-34.0724,-58.0901,8701,1868
TRUCK-056,2026-04-02 16:38:10+00:00,-34.0723,-58.0874,8724,1868
TRUCK-056,2026-04-02 16:58:11+00:00,-34.0711,-58.0849,8488,1588
TRUCK-056,2026-04-02 17:06:04+00:00,-34.0666,-58.0876,8470,1588
TRUCK-056,2026-04-02 17:13:04+00:00,-34.0676,-58.085,10584,3702
TRUCK-056,2026-04-02 17:22:01+00:00,-34.0634,-58.0823,10549,3702
TRUCK-056,2026-04-02 17:33:06+00:00,-34.0613,-58.0747,8251,1358
TRUCK-056,2026-04-02 17:39:11+00:00,-34.0595,-58.0772,8240,1358
TRUCK-056,2026-04-02 17:52:02+00:00,-34.0547,-58.0739,8202,1358
TRUCK-056,2026-04-02 18:06:06+00:00,-34.057,-58.0708,8261,1358
TRUCK-056,2026-04-02 18:16:02+00:00,-34.0534,-58.0654,7933,1053
TRUCK-057,2026-04-01 05:35:01+00:00,-34.527,-58.5353,10945,3970
TRUCK-057,2026-04-01 05:53:04+00:00,-34.5281,-58.5337,10945,3970
TRUCK-057,2026-04-01 06:06:01+00:00,-34.5244,-58.5347,10927,3970
TRUCK-057,2026-04-01 06:12:05+00:00,-34.52,-58.5287,7951,939
TRUCK-057,2026-04-01 06:22:11+00:00,-34.5166,-58.5257,7905,939
TRUCK-057,2026-04-01 06:32:11+00:00,-34.5162,-58.5243,7905,939
TRUCK-057,2026-04-01 06:46:04+00:00,-34.5151,-58.5224,9386,2434
TRUCK-057,2026-04-01 06:54:11+00:00,-34.5119,-58.5227,8457,1485
TRUCK-057,2026-04-01 07:13:04+00:00,-34.5099,-58.5168,8452,1485
TRUCK-057,2026-04-01 07:31:10+00:00,-34.512,-58.5145,8486,1485
TRUCK-057,2026-04-01 07:46:07+00:00,-34.5047,-58.5148,8479,1485
TRUCK-057,2026-04-01 08:04:03+00:00,-34.5066,-58.5113,7576,604
TRUCK-057,2026-04-01 08:25:07+00:00,-34.5025,-58.5094,7554,604
TRUCK-057,2026-04-01 08:32:09+00:00,-34.502,-58.5078,10087,3132
TRUCK-057,2026-04-01 08:41:01+00:00,-34.4966,-58.5023,10135,3132
TRUCK-057,2026-04-01 09:02:10+00:00,-34.4989,-58.5014,9022,2019
TRUCK-057,2026-04-01 09:16:10+00:00,-34.4955,-58.4976,9016,2019
TRUCK-057,2026-04-01 09:32:07+00:00,-34.4913,-58.4958,8978,2019
TRUCK-057,2026-04-01 09:47:04+00:00,-34.4931,-58.4953,8986,2019
TRUCK-057,2026-04-01 09:54:07+00:00,-34.49,-58.4936,7443,487
TRUCK-057,2026-04-01 10:01:04+00:00,-34.4861,-58.4888,8258,1264
TRUCK-057,2026-04-01 10:20:10+00:00,-34.4829,-58.4889,8287,1264
TRUCK-057,2026-04-01 10:31:01+00:00,-34.4839,-58.4852,8253,1264
TRUCK-057,2026-04-01 10:39:01+00:00,-34.4782,-58.4835,7937,971
TRUCK-057,2026-04-01 10:46:07+00:00,-34.4746,-58.4794,7982,971
TRUCK-057,2026-04-01 10:54:11+00:00,-34.4747,-58.4767,7940,971
TRUCK-057,2026-04-01 11:01:11+00:00,-34.4728,-58.4746,7998,971
TRUCK-057,2026-04-01 11:19:02+00:00,-34.4683,-58.4753,7358,397
TRUCK-057,2026-04-01 11:35:10+00:00,-34.4699,-58.4711,7354,397
TRUCK-057,2026-04-01 11:46:02+00:00,-34.4652,-58.4668,7380,397
TRUCK-057,2026-04-01 11:55:10+00:00,-34.4636,-58.4628,7389,397
TRUCK-057,2026-04-01 12:04:03+00:00,-34.4658,-58.4638,7229,232
TRUCK-057,2026-04-01 12:13:05+00:00,-34.4584,-58.4622,7197,232
TRUCK-057,2026-04-01 12:28:10+00:00,-34.4583,-58.4594,7220,232
TRUCK-057,2026-04-01 12:49:05+00:00,-34.4586,-58.458,8718,1701
TRUCK-057,2026-04-01 13:01:07+00:00,-34.4538,-58.4558,7743,755
TRUCK-057,2026-04-01 13:18:11+00:00,-34.4539,-58.4524,7750,755
TRUCK-057,2026-04-01 13:29:02+00:00,-34.4492,-58.4499,7716,755
TRUCK-057,2026-04-01 13:36:01+00:00,-34.4478,-58.4466,7782,755
TRUCK-057,2026-04-01 13:46:06+00:00,-34.4482,-58.4469,7030,55
TRUCK-057,2026-04-01 13:54:07+00:00,-34.4463,-58.4408,7070,55
TRUCK-057,2026-04-01 14:12:06+00:00,-34.441,-58.4392,8460,1467
TRUCK-057,2026-04-01 14:23:01+00:00,-34.4392,-58.4387,8430,1467
TRUCK-057,2026-04-01 14:43:05+00:00,-34.4381,-58.4323,8183,1173
TRUCK-057,2026-04-01 14:52:03+00:00,-34.4383,-58.4318,8160,1173
TRUCK-057,2026-04-01 15:09:08+00:00,-34.4334,-58.4269,8160,1173
TRUCK-057,2026-04-01 15:23:04+00:00,-34.4289,-58.4292,8179,1173
TRUCK-057,2026-04-01 15:38:01+00:00,-34.4297,-58.4236,7024,37
TRUCK-057,2026-04-01 15:58:09+00:00,-34.4299,-58.4202,8551,1598
TRUCK-057,2026-04-01 16:17:09+00:00,-34.4221,-58.4182,8577,1598
TRUCK-057,2026-04-01 16:31:10+00:00,-34.424,-58.418,8621,1598
TRUCK-057,2026-04-01 16:51:09+00:00,-34.4208,-58.4155,7295,323
TRUCK-057,2026-04-01 17:10:11+00:00,-34.4191,-58.4114,7332,323
TRUCK-057,2026-04-01 17:27:08+00:00,-34.4189,-58.4096,7283,323
TRUCK-057,2026-04-01 17:43:01+00:00,-34.4125,-58.4054,7338,323
TRUCK-057,2026-04-01 17:53:11+00:00,-34.4095,-58.4072,7035,81
TRUCK-057,2026-04-01 18:09:08+00:00,-34.4104,-58.4035,7074,81
TRUCK-057,2026-04-01 18:30:01+00:00,-34.4065,-58.4032,7062,81
TRUCK-057,2026-04-01 18:39:01+00:00,-34.4044,-58.4008,7088,81
TRUCK-057,2026-04-01 18:50:09+00:00,-34.4047,-58.3987,6981,0
TRUCK-057,2026-04-01 19:03:08+00:00,-34.401,-58.3956,6987,0
TRUCK-057,2026-04-01 19:13:10+00:00,-34.401,-58.3883,7026,0
TRUCK-057,2026-04-01 19:20:01+00:00,-34.4006,-58.386,7474,517
TRUCK-057,2026-04-01 19:30:11+00:00,-34.3945,-58.3845,7085,86
TRUCK-057,2026-04-01 19:47:07+00:00,-34.3964,-58.3857,7090,86
TRUCK-057,2026-04-01 19:56:04+00:00,-34.3891,-58.381,7084,86
TRUCK-057,2026-04-01 20:10:05+00:00,-34.3866,-58.3783,7043,86
TRUCK-057,2026-04-01 20:25:07+00:00,-34.386,-58.3772,6954,0
TRUCK-057,2026-04-01 20:38:07+00:00,-34.3849,-58.3772,7004,0
TRUCK-057,2026-04-01 20:53:06+00:00,-34.3805,-58.3693,8880,1876
TRUCK-057,2026-04-01 21:07:04+00:00,-34.3829,-58.3711,8878,1876
TRUCK-057,2026-04-01 21:24:05+00:00,-34.3804,-58.3653,7641,628
TRUCK-057,2026-04-01 21:34:05+00:00,-34.376,-58.3648,7589,628
TRUCK-057,2026-04-01 21:43:06+00:00,-34.3773,-58.3621,7597,628
TRUCK-057,2026-04-01 21:53:02+00:00,-34.3703,-58.3588,7639,628
TRUCK-057,2026-04-01 22:13:03+00:00,-34.3691,-58.3586,7379,392
TRUCK-057,2026-04-01 22:20:04+00:00,-34.3707,-58.3548,9257,2271
TRUCK-057,2026-04-01 22:39:03+00:00,-34.3682,-58.3538,9232,2271
TRUCK-057,2026-04-01 22:53:03+00:00,-34.362,-58.352,9277,2271
TRUCK-057,2026-04-01 23:10:03+00:00,-34.3616,-58.346,7240,247
TRUCK-057,2026-04-01 23:22:02+00:00,-34.3602,-58.3454,7272,247
TRUCK-057,2026-04-01 23:37:09+00:00,-34.3563,-58.3431,7223,247
TRUCK-057,2026-04-01 23:53:01+00:00,-34.355,-58.3386,7218,247
TRUCK-057,2026-04-02 00:11:05+00:00,-34.3518,-58.3375,6990,22
TRUCK-057,2026-04-02 00:23:05+00:00,-34.3495,-58.3375,6979,22
TRUCK-057,2026-04-02 00:32:06+00:00,-34.3484,-58.3327,6984,22
TRUCK-057,2026-04-02 00:39:07+00:00,-34.3493,-58.3291,7029,22
TRUCK-057,2026-04-02 00:47:06+00:00,-34.3471,-58.3275,6987,0
TRUCK-057,2026-04-02 00:54:02+00:00,-34.3429,-58.3273,6973,0
TRUCK-057,2026-04-02 01:15:01+00:00,-34.3405,-58.326,6964,0
TRUCK-057,2026-04-02 01:27:04+00:00,-34.3407,-58.3208,8630,1680
TRUCK-057,2026-04-02 01:37:11+00:00,-34.3344,-58.3196,7610,643
TRUCK-057,2026-04-02 01:48:01+00:00,-34.3333,-58.3152,7601,643
TRUCK-057,2026-04-02 01:59:05+00:00,-34.3329,-58.3128,7670,643
TRUCK-057,2026-04-02 02:13:06+00:00,-34.3312,-58.3137,7665,643
TRUCK-057,2026-04-02 02:22:03+00:00,-34.3255,-58.3072,7201,237
TRUCK-057,2026-04-02 02:37:09+00:00,-34.3277,-58.3089,7220,237
TRUCK-057,2026-04-02 02:47:11+00:00,-34.3233,-58.3066,8652,1681
TRUCK-057,2026-04-02 02:59:02+00:00,-34.3219,-58.3038,8674,1681
TRUCK-057,2026-04-02 03:08:08+00:00,-34.3202,-58.2981,7405,449
TRUCK-057,2026-04-02 03:25:05+00:00,-34.3183,-58.2963,7471,449
TRUCK-057,2026-04-02 03:41:11+00:00,-34.314,-58.2937,7408,449
TRUCK-057,2026-04-02 03:53:07+00:00,-34.3164,-58.2937,7446,449
TRUCK-057,2026-04-02 04:14:09+00:00,-34.3096,-58.2898,7304,294
TRUCK-057,2026-04-02 04:32:11+00:00,-34.312,-58.2867,9115,2096
TRUCK-057,2026-04-02 04:44:06+00:00,-34.3078,-58.2886,9118,2096
TRUCK-057,2026-04-02 05:03:10+00:00,-34.3052,-58.2861,9072,2096
TRUCK-057,2026-04-02 05:17:08+00:00,-34.3013,-58.2794,8271,1284
TRUCK-057,2026-04-02 05:32:05+00:00,-34.3009,-58.2785,8277,1284
TRUCK-057,2026-04-02 05:49:07+00:00,-34.3001,-58.2731,8245,1284
TRUCK-057,2026-04-02 06:07:07+00:00,-34.298,-58.2717,8286,1284
TRUCK-057,2026-04-02 06:27:10+00:00,-34.2958,-58.2726,7232,254
TRUCK-057,2026-04-02 06:34:06+00:00,-34.2951,-58.2676,7254,254
TRUCK-057,2026-04-02 06:48:08+00:00,-34.2907,-58.2653,7217,254
TRUCK-057,2026-04-02 06:55:04+00:00,-34.2904,-58.2661,7205,254
TRUCK-057,2026-04-02 07:01:11+00:00,-34.2883,-58.2588,6996,47
TRUCK-057,2026-04-02 07:08:09+00:00,-34.2814,-58.2617,7002,47
TRUCK-057,2026-04-02 07:14:02+00:00,-34.282,-58.2587,7036,47
TRUCK-057,2026-04-02 07:20:06+00:00,-34.2794,-58.2526,7982,965
TRUCK-057,2026-04-02 07:33:11+00:00,-34.2808,-58.2491,7059,31
TRUCK-057,2026-04-02 07:54:01+00:00,-34.2769,-58.251,7049,31
TRUCK-057,2026-04-02 08:08:03+00:00,-34.2764,-58.25,7033,31
TRUCK-057,2026-04-02 08:20:10+00:00,-34.2727,-58.2439,7019,31
TRUCK-057,2026-04-02 08:31:04+00:00,-34.2684,-58.2414,7005,0
TRUCK-057,2026-04-02 08:46:11+00:00,-34.2684,-58.2373,7013,0
TRUCK-057,2026-04-02 08:55:10+00:00,-34.2669,-58.2385,8943,1971
TRUCK-057,2026-04-02 09:12:08+00:00,-34.2629,-58.2345,8986,1971
TRUCK-057,2026-04-02 09:32:03+00:00,-34.2608,-58.2333,8469,1497
TRUCK-057,2026-04-02 09:51:11+00:00,-34.2589,-58.2296,8515,1497
TRUCK-057,2026-04-02 10:02:08+00:00,-34.2565,-58.2277,8476,1497
TRUCK-057,2026-04-02 10:08:11+00:00,-34.2556,-58.2272,8504,1497
TRUCK-057,2026-04-02 10:18:06+00:00,-34.2507,-58.2222,7699,746
TRUCK-057,2026-04-02 10:30:09+00:00,-34.2528,-58.2215,8201,1240
TRUCK-057,2026-04-02 10:40:10+00:00,-34.2457,-58.2198,8266,1240
TRUCK-057,2026-04-02 11:01:11+00:00,-34.2492,-58.2138,8252,1240
TRUCK-057,2026-04-02 11:20:05+00:00,-34.2459,-58.2143,8074,1054
TRUCK-057,2026-04-02 11:26:05+00:00,-34.2407,-58.21,8076,1054
TRUCK-057,2026-04-02 11:47:05+00:00,-34.2376,-58.2073,8015,1054
TRUCK-057,2026-04-02 11:55:08+00:00,-34.2372,-58.2074,8081,1054
TRUCK-057,2026-04-02 12:04:08+00:00,-34.2361,-58.2012,7334,321
TRUCK-057,2026-04-02 12:13:05+00:00,-34.2355,-58.199,7281,321
TRUCK-057,2026-04-02 12:33:01+00:00,-34.2309,-58.2012,7342,321
TRUCK-057,2026-04-02 12:53:08+00:00,-34.2285,-58.1998,7295,321
TRUCK-057,2026-04-02 13:07:07+00:00,-34.2281,-58.1924,6952,1
TRUCK-057,2026-04-02 13:28:06+00:00,-34.227,-58.1916,6972,1
TRUCK-057,2026-04-02 13:48:04+00:00,-34.2229,-58.1869,7019,1
TRUCK-057,2026-04-02 13:58:01+00:00,-34.221,-58.1853,8959,2003
TRUCK-057,2026-04-02 14:17:02+00:00,-34.2204,-58.1822,7695,737
TRUCK-057,2026-04-02 14:26:04+00:00,-34.2176,-58.1818,7748,737
TRUCK-057,2026-04-02 14:44:08+00:00,-34.2153,-58.1784,7700,737
TRUCK-057,2026-04-02 15:03:07+00:00,-34.2139,-58.1748,7764,737
TRUCK-057,2026-04-02 15:16:02+00:00,-34.2087,-58.1745,7159,198
TRUCK-057,2026-04-02 15:37:05+00:00,-34.2087,-58.1733,7175,198
TRUCK-057,2026-04-02 15:50:03+00:00,-34.2087,-58.1734,8401,1453
TRUCK-057,2026-04-02 16:07:02+00:00,-34.2028,-58.1691,8419,1453
TRUCK-057,2026-04-02 16:18:05+00:00,-34.2034,-58.1649,8262,1273
TRUCK-057,2026-04-02 16:36:05+00:00,-34.1984,-58.1617,8285,1273
TRUCK-057,2026-04-02 16:47:03+00:00,-34.1969,-58.1635,8295,1273
TRUCK-057,2026-04-02 16:58:11+00:00,-34.1932,-58.1594,8282,1273
TRUCK-057,2026-04-02 17:12:04+00:00,-34.1914,-58.1575,7779,773
TRUCK-058,2026-04-01 05:48:08+00:00,-34.8056,-58.2981,9712,2141
TRUCK-058,2026-04-01 06:01:01+00:00,-34.8049,-58.2962,9720,2141
TRUCK-058,2026-04-01 06:11:10+00:00,-34.803,-58.2966,9721,2141
TRUCK-058,2026-04-01 06:28:06+00:00,-34.8016,-58.2931,8524,977
TRUCK-058,2026-04-01 06:38:03+00:00,-34.8013,-58.2889,8523,977
TRUCK-058,2026-04-01 06:49:03+00:00,-34.7989,-58.2878,8542,977
TRUCK-058,2026-04-01 07:08:05+00:00,-34.797,-58.2868,9587,1996
TRUCK-058,2026-04-01 07:14:01+00:00,-34.7905,-58.2807,8394,811
TRUCK-058,2026-04-01 07:21:04+00:00,-34.7924,-58.2784,8386,811
TRUCK-058,2026-04-01 07:28:04+00:00,-34.7865,-58.2783,8386,811
TRUCK-058,2026-04-01 07:34:01+00:00,-34.785,-58.2745,8364,811
TRUCK-058,2026-04-01 07:52:09+00:00,-34.7841,-58.2718,8005,456
TRUCK-058,2026-04-01 08:04:07+00:00,-34.7806,-58.2672,8007,456
TRUCK-058,2026-04-01 08:24:06+00:00,-34.778,-58.2677,9520,1925
TRUCK-058,2026-04-01 08:41:06+00:00,-34.7804,-58.2643,9481,1925
TRUCK-058,2026-04-01 08:47:01+00:00,-34.7776,-58.2599,9106,1553
TRUCK-058,2026-04-01 08:56:05+00:00,-34.7733,-58.2584,9127,1553
TRUCK-058,2026-04-01 09:09:09+00:00,-34.7702,-58.259,9107,1553
TRUCK-058,2026-04-01 09:27:03+00:00,-34.7684,-58.254,9147,1553
TRUCK-058,2026-04-01 09:38:05+00:00,-34.7695,-58.2532,8744,1215
TRUCK-058,2026-04-01 09:54:08+00:00,-34.7676,-58.2507,11048,3511
TRUCK-058,2026-04-01 10:03:04+00:00,-34.7653,-58.2467,11040,3511
TRUCK-058,2026-04-01 10:17:10+00:00,-34.7591,-58.246,11103,3511
TRUCK-058,2026-04-01 10:30:04+00:00,-34.761,-58.2443,8219,623
TRUCK-058,2026-04-01 10:45:07+00:00,-34.7558,-58.2402,8155,623
TRUCK-058,2026-04-01 10:59:02+00:00,-34.7521,-58.2364,8198,623
TRUCK-058,2026-04-01 11:20:01+00:00,-34.754,-58.2386,8165,623
TRUCK-058,2026-04-01 11:38:07+00:00,-34.7509,-58.2359,7819,256
TRUCK-058,2026-04-01 11:48:06+00:00,-34.748,-58.2287,7839,256
TRUCK-058,2026-04-01 12:04:10+00:00,-34.7467,-58.2264,7783,256
TRUCK-058,2026-04-01 12:10:11+00:00,-34.7416,-58.2289,7786,256
TRUCK-058,2026-04-01 12:28:05+00:00,-34.7407,-58.2269,7562,10
TRUCK-058,2026-04-01 12:36:01+00:00,-34.7389,-58.2201,7614,10
TRUCK-058,2026-04-01 12:43:04+00:00,-34.7391,-58.2215,7547,10
TRUCK-058,2026-04-01 12:56:01+00:00,-34.7384,-58.2175,8788,1238
TRUCK-058,2026-04-01 13:09:05+00:00,-34.7339,-58.2172,7708,156
TRUCK-058,2026-04-01 13:25:07+00:00,-34.7286,-58.2105,7720,156
TRUCK-058,2026-04-01 13:34:04+00:00,-34.7318,-58.2081,7723,156
TRUCK-058,2026-04-01 13:55:07+00:00,-34.7258,-58.207,7744,156
TRUCK-058,2026-04-01 14:05:09+00:00,-34.7241,-58.203,7562,0
TRUCK-058,2026-04-01 14:26:02+00:00,-34.7215,-58.2042,7599,0
TRUCK-058,2026-04-01 14:44:03+00:00,-34.7225,-58.1986,8533,986
TRUCK-058,2026-04-01 14:54:10+00:00,-34.7206,-58.1985,8514,986
TRUCK-058,2026-04-01 15:06:10+00:00,-34.7168,-58.1932,7960,381
TRUCK-058,2026-04-01 15:16:07+00:00,-34.7147,-58.1948,7960,381
TRUCK-058,2026-04-01 15:28:09+00:00,-34.7134,-58.191,7975,381
TRUCK-058,2026-04-01 15:43:05+00:00,-34.7122,-58.1885,7926,381
TRUCK-058,2026-04-01 15:50:07+00:00,-34.7106,-58.1888,7649,101
TRUCK-058,2026-04-01 16:03:03+00:00,-34.7079,-58.1862,9935,2391
TRUCK-058,2026-04-01 16:16:11+00:00,-34.7014,-58.1785,9931,2391
TRUCK-058,2026-04-01 16:27:01+00:00,-34.7036,-58.177,9962,2391
TRUCK-058,2026-04-01 16:48:06+00:00,-34.7011,-58.1791,9713,2131
TRUCK-058,2026-04-01 17:03:02+00:00,-34.6967,-58.1759,9681,2131
TRUCK-058,2026-04-01 17:09:11+00:00,-34.6981,-58.1696,9717,2131
TRUCK-058,2026-04-01 17:15:03+00:00,-34.696,-58.1715,9656,2131
TRUCK-058,2026-04-01 17:23:02+00:00,-34.6905,-58.1692,8818,1230
TRUCK-058,2026-04-01 17:34:08+00:00,-34.6867,-58.1644,8778,1230
TRUCK-058,2026-04-01 17:45:10+00:00,-34.6844,-58.1615,8789,1230
TRUCK-058,2026-04-01 17:57:06+00:00,-34.6865,-58.1612,8758,1230
TRUCK-058,2026-04-01 18:06:06+00:00,-34.6843,-58.1578,7853,314
TRUCK-058,2026-04-01 18:12:01+00:00,-34.6808,-58.1549,7908,314
TRUCK-058,2026-04-01 18:19:07+00:00,-34.6765,-58.1494,7850,314
TRUCK-058,2026-04-01 18:29:10+00:00,-34.6762,-58.1511,10080,2482
TRUCK-058,2026-04-01 18:46:11+00:00,-34.6725,-58.1465,8888,1356
